code,readability_level,num_of_lines_norm,code_length_norm,cyclomatic_complexity_norm,indents_norm,loop_count_norm,line_length_norm,identifiers_norm
"class Solution:
    def isPathCrossing(self, path: str) -> bool:
        directions = {
            'N': (0,1),
            'E': (1,0),
            'W': (-1,0),
            'S': (0,-1)
        }
        
        s = (0, 0)
        storage = [(0,0)]
        for d in path:
            x,y = s
            i,j = directions[d]
            x, y = x+i, y+j
            s = x,y
            if s in storage:
                return True
            else:
                storage.append(s)
        
        return False",Medium,0.2835820895522388,0.12825166364186327,0.2631578947368421,0.2857142857142857,0.07692307692307693,0.06358359857704547,0.4375
"class Solution:
    def canArrange(self, a: List[int], k: int) -> bool:
        d=[0]*k 
        for i in a: 
            d[i%k]+=1 
        for i in range(k):
            if i==0:
                if d[i]%2!=0:
                    return 0
            elif(d[i]!=d[k-i]):
                return 0
        return 1",High,0.13432835820895522,0.06866303690260134,0.3157894736842105,0.2857142857142857,0.19230769230769232,0.11931371380912664,0.21875
"class Solution:
    def numSubseq(self, nums: List[int], target: int) -> int:
        nums.sort()
        
        ans = 0
        lo, hi = 0, len(nums)-1
        while lo <= hi: 
            if nums[lo] + nums[hi] > target: hi -= 1
            else: 
                ans += pow(2, hi - lo, 1_000_000_007)
                lo += 1
        
        return ans % 1_000_000_007",High,0.14925373134328357,0.0868118572292801,0.3157894736842105,0.2857142857142857,0.07692307692307693,0.1544560943643512,0.265625
"class Solution:
    def findMaxValueOfEquation(self, points: List[List[int]], k: int) -> int:
        deque = collections.deque()
        res = -math.inf

        for point in points:
            x, y = point[0], point[1]
            
            while deque and x - deque[0][0] > k:
                deque.popleft()
            
            if deque:
                res = max(res, (y + deque[0][1]) + (x - deque[0][0]))
            
            # while deque AND any equation including (x, y) will always yield a greater
			# (or ==) result than any equation including (deque[-1][0], deque[-1][1])
            while deque and (deque[-1][0] - x) + (y - deque[-1][1]) >= 0:
                deque.pop()
            
            deque.append(point)
        
        return res",Medium,0.2835820895522388,0.20780399274047187,0.42105263157894735,0.2857142857142857,0.19230769230769232,0.23100542969481375,0.328125
"class Solution:
    def canMakeArithmeticProgression(self, arr: List[int]) -> bool:
        arr.sort()
        diff=arr[0]-arr[1]
        for i in range(1,len(arr)-1):
            if arr[i]-arr[i+1]!=diff:
                return False
        else:
            return True",High,0.08955223880597014,0.056261343012704176,0.2631578947368421,0.2857142857142857,0.15384615384615385,0.19344692005242467,0.09375
"class Solution:
    def getLastMoment(self, n: int, left: List[int], right: List[int]) -> int:
        left_max = max(left) if left else 0
        right_max = n - min(right) if right else 0
        return max(left_max, right_max)",Medium,0.029850746268656716,0.04325468844525106,0.21052631578947367,0.14285714285714285,0.07692307692307693,0.5042595019659241,0.109375
"class Solution:
    def numSubmat(self, mat: List[List[int]]) -> int:
        n,m = len(mat), len(mat[0])
        nums = []
        for i in range(n):
            num = []
            for j in range(m-1,-1,-1):
                if mat[i][j] == 0:
                    num = [0] + num
                elif mat[i][j] == 1 and j == m-1:
                    num = [1] + num
                elif mat[i][j] == 1 and j != m-1:
                    num = [1 + num[0]] + num
            nums.append(num)
        ans = 0
        for i in range(n):
            for j in range(m):
                x = m + 1
                for k in range(i,n):
                    x = min(x,nums[k][j])
                    ans += x
        return ans",Low,0.2835820895522388,0.191167574107683,0.631578947368421,0.42857142857142855,0.3076923076923077,0.1959932596891968,0.578125
"class Solution:
    def minInteger(self, num: str, k: int) -> str:
        n = len(num)
        if k >= n*(n-1)//2: return """".join(sorted(num)) #special case
        
        #find smallest elements within k swaps 
        #and swap it to current position 
        num = list(num)
        for i in range(n):
            if not k: break 
            #find minimum within k swaps
            ii = i
            for j in range(i+1, min(n, i+k+1)): 
                if num[ii] > num[j]: ii = j 
            #swap the min to current position 
            if ii != i: 
                k -= ii-i
                for j in range(ii, i, -1):
                    num[j-1], num[j] = num[j], num[j-1]
        return """".join(num)",Medium,0.2537313432835821,0.19026013309134907,0.47368421052631576,0.2857142857142857,0.2692307692307692,0.24199489549561978,0.390625
"class Solution:
    def rangeSum(self, nums: List[int], n: int, left: int, right: int) -> int:
        ans = [nums[0]]
        for i in range(1, n):
            ans.append(nums[i])    
            nums[i] += nums[i-1]
            ans.append(nums[i])    
            for j in range(i-1): ans.append(nums[i] - nums[j])
        ans.sort()                
        return sum(ans[left-1:right]) % 1000000007",Medium,0.1044776119402985,0.0955837870538415,0.3157894736842105,0.2857142857142857,0.07692307692307693,0.3360419397116644,0.1875
"class Solution:
    def minDifference(self, nums: List[int]) -> int:
        heapq.heapify(nums)
        return min(map(lambda x, y: x-y, heapq.nlargest(4,nums), heapq.nsmallest(4,nums)[::-1]))",Low,0.014925373134328358,0.0323653962492438,0.21052631578947367,0.14285714285714285,0.07692307692307693,0.598951507208388,0.125
"class Solution:
    def __init__(self):
        self.cache = {}
    
    def winnerSquareGame(self, n: int) -> bool:
        if not n: return False
        if n in self.cache:
            return self.cache[n]
        i = int(math.sqrt(n))
        while i >= 1:
            if not self.winnerSquareGame(n - i*i):
                self.cache[n] = True
                return self.cache[n]
            i -= 1
        self.cache[n] = False
        return self.cache[n]",High,0.19402985074626866,0.11403508771929824,0.2631578947368421,0.2857142857142857,0.15384615384615385,0.15155963302752296,0.1875
"class Solution:
    def numIdenticalPairs(self, nums: List[int]) -> int:
        repetitions = {}

        for value in nums:
            repetitions[value] = repetitions.get(value, -1) + 1
        
        return sum((v*(v+1))//2 for v in repetitions.values())",High,0.07462686567164178,0.052934059286146404,0.2631578947368421,0.14285714285714285,0.07692307692307693,0.23737127878674408,0.0625
"class Solution:
    def numSub(self, s: str) -> int:
        return sum(map(lambda x: ((1+len(x))*len(x)//2)%(10**9+7), s.split('0')))",Low,0.0,0.014519056261343012,0.21052631578947367,0.14285714285714285,0.0,0.6346002621231981,0.03125
"class Solution:
	def maxProbability(self, n: int, edges: List[List[int]], succProb: List[float], start: int, end: int) -> float:
        edge_prob=[]
        for i in range(n):
            edge_prob.append([])
        for i in range(len(edges)):
            edge_prob[edges[i][0]].append([edges[i][1],succProb[i]])
            edge_prob[edges[i][1]].append([edges[i][0],succProb[i]])
        
        prob=[0]*n
        pq=[]
        pq.append((-1,start))
        while pq:
            current=heapq.heappop(pq)
            if prob[current[1]]==0:
                prob[current[1]]=-current[0]
                for neighbor in edge_prob[current[1]]:
                    heapq.heappush(pq,(-neighbor[1]*prob[current[1]],neighbor[0]))
                if current[1]==end:
                    break
        return prob[end]",Low,0.26865671641791045,0.22111312764670296,0.47368421052631576,0.2857142857142857,0.23076923076923078,0.2850196592398428,0.46875
"class Solution:
    def getMinDistSum(self, positions: List[List[int]]) -> float:
        #euclidean distance 
        fn = lambda x, y: sum(sqrt((x-xx)**2 + (y-yy)**2) for xx, yy in positions)
        #centroid as starting point
        x = sum(x for x, _ in positions)/len(positions)
        y = sum(y for _, y in positions)/len(positions)
        
        ans = fn(x, y)
        chg = 100 #change since 0 <= positions[i][0], positions[i][1] <= 100
        while chg > 1e-6: #accuracy within 1e-5
            zoom = True
            for dx, dy in (-1, 0), (0, -1), (0, 1), (1, 0):
                xx = x + chg * dx
                yy = y + chg * dy
                dd = fn(xx, yy)
                if dd < ans: 
                    ans = dd 
                    x, y = xx, yy
                    zoom = False 
                    break 
            if zoom: chg /= 2
        return ans",Low,0.29850746268656714,0.24198427102238354,0.3684210526315789,0.2857142857142857,0.2692307692307692,0.27730251399976175,0.640625
"class Solution:
    def numWaterBottles(self, numBottles: int, numExchange: int) -> int:
        total = numBottles
        p = numBottles
        
        while p >= numExchange:
            p_int = p // numExchange
            p_rem = p % numExchange
            p = p_int + p_rem
            total += p_int
        
        return total",High,0.13432835820895522,0.0765275257108288,0.2631578947368421,0.2857142857142857,0.038461538461538464,0.15091147384725367,0.171875
"class Solution:
    def countSubTrees(self, n: int, edges: List[List[int]], labels: str) -> List[int]:
        graph = self.build_graph(edges)
        res = [0] * n
        visited = set()
		
        def add(seen1, seen2):
            seen = [0] * 26
            for i in range(26):
                seen[i] = seen1[i] + seen2[i]
            return seen
        
        def index(char):
            return ord(char) - ord('a')
        
        def dfs(node):
		    # Maintain a visited since the edge is represented in both directions in the graph
            visited.add(node)
            seen = [0] * 26
            for neigh in graph.get(node, []):
                if not neigh in visited:
                    seen = add(seen, dfs(neigh))
                
            seen[index(labels[node])] += 1
            res[node] = seen[index(labels[node])]
            return seen
        
        dfs(0)
        return res
        
    def build_graph(self, edges):
        graph = {}
        for edge in edges:
		     # Include edges in both directions since ordering of edges is not guaranteed
			 # e.g. case [[0, 2], [0, 3], [1, 2]]
			 # In above example we should traverse from 2 to 1.
            graph.setdefault(edge[0], []).append(edge[1])
            graph.setdefault(edge[1], []).append(edge[0])
        return graph",Low,0.5373134328358209,0.37447065940713853,0.21052631578947367,0.2857142857142857,0.15384615384615385,0.20470442160446997,0.515625
"class Solution:
    def rangeBitwiseAnd(self, m: int, n: int) -> int:
        while n > m: 
            n &amp;= n-1 #unset last set bit
        return n",High,0.029850746268656716,0.02026618269812462,0.2631578947368421,0.14285714285714285,0.038461538461538464,0.2502621231979031,0.078125
"class Solution:
    def countOdds(self, low: int, high: int) -> int:
        if low % 2 == 0:
            low += 1
        return (((high - low)//2) + 1)",High,0.029850746268656716,0.02026618269812462,0.2631578947368421,0.14285714285714285,0.038461538461538464,0.2502621231979031,0.109375
"class Solution:
    def numOfSubarrays(self, arr: List[int]) -> int:
        freq = [1, 0]
        ans = prefix = 0
        for x in arr: 
            prefix += x 
            ans += freq[1 ^ prefix&amp;1]
            freq[prefix&amp;1] += 1
        return ans % 1_000_000_007",High,0.08955223880597014,0.05747126436781609,0.2631578947368421,0.2857142857142857,0.038461538461538464,0.20013106159895153,0.125
"class Solution:
    def numSplits(self, s: str) -> int:
        tail_d, head_d, ans = {}, {}, 0
        
        def add_c(d, c):
            if c not in d:
                d[c] = 1
            else:
                d[c] += 1
                
        def remove_c(d, c):
            n = d[c]
            n -= 1
            if n == 0:
                del d[c]
            else:
                d[c] = n
                                
        def is_same(d1, d2):
            return len(d1) == len(d2)
        
        # 0) Initialize tail_d
        for c in s:
            add_c(tail_d, c)
            
            
        # 1) Start searching number of good ways of split        
        for c in s:
            remove_c(tail_d, c)
            add_c(head_d, c)
            if is_same(tail_d, head_d):
                ans += 1
        
            if len(tail_d) < len(head_d):
                break
                
        # 3) Return the answer
        return ans",Medium,0.5223880597014925,0.26678765880217786,0.3684210526315789,0.2857142857142857,0.23076923076923078,0.08866848499876022,0.5625
"class Solution:
    def minNumberOperations(self, target: List[int]) -> int:
        ans = 0 
        stack = [] # increasing stack
        for x in target: 
            while stack and stack[-1] >= x: 
                ans += stack.pop() - max(x, (stack or [0])[-1])
            stack.append(x)
        prev = 0
        for x in stack: 
            ans += x - prev 
            prev = x
        return ans",High,0.14925373134328357,0.09649122807017543,0.3684210526315789,0.2857142857142857,0.11538461538461539,0.19010484927916124,0.1875
"class Solution:
    def restoreString(self, s: str, indices: List[int]) -> str:
        fs = ''
        num = 0
        for i in range(len(indices)):
            ind = indices.index(num)
            fs += s[ind]
            num += 1
        return fs",High,0.08955223880597014,0.049606775559588624,0.2631578947368421,0.2857142857142857,0.038461538461538464,0.15668414154652688,0.125
"class Solution:
    def minFlips(self, target: str) -> int:

        count = 0
        checkfor = 1

        for i in range(len(target)):
            if int(target[i]) == checkfor:
                count += 1
                checkfor ^= 1

        return count",High,0.13432835820895522,0.05232909860859044,0.3157894736842105,0.14285714285714285,0.19230769230769232,0.05368759680686287,0.140625
"class Solution:
    def __init__(self):
        self.res = 0
        
    def traversal(self, node, dist):
        if not node:
            return []
        
        if not node.left and not node.right:
            return [1]
        
        dists_from_left = self.traversal(node.left, dist)
        dists_from_right = self.traversal(node.right, dist)
        
        for ld in dists_from_left:
            for rd in dists_from_right:
                if ld + rd <= dist:
                    self.res += 1
        
        return [d + 1 for d in dists_from_left + dists_from_right if d < dist]
        
        
    def countPairs(self, root: TreeNode, distance: int) -> int:
        self.traversal(root, distance)
        
        return self.res",Medium,0.34328358208955223,0.20054446460980035,0.3157894736842105,0.2857142857142857,0.2692307692307692,0.13943905635648757,0.328125
"class Solution:
    def countGoodTriplets(self, arr: List[int], a: int, b: int, c: int) -> int:
        length=len(arr)
        count=0
        for i in range(length):
            for j in range(i+1,length):
                for k in range(j+1,length):
                    if abs(arr[i] - arr[j]) <= a and abs(arr[j] - arr[k]) <= b and abs(arr[i] - arr[k]) <= c:
                        count+=1
                    else:
                        continue
                            
        return count",Low,0.14925373134328357,0.12613430127041741,0.3684210526315789,0.42857142857142855,0.15384615384615385,0.29927916120576664,0.34375
"class Solution:
    def getWinner(self, arr: List[int], k: int) -> int:
        n = len(arr)
        winningInteger = arr[0]
        winCount = 0
        for i in range(1, n):
            if winningInteger > arr[i]:
                winCount += 1
            else:
                winningInteger = arr[i]
                winCount = 1
            if winCount == k:
                return winningInteger
        return winningInteger",Medium,0.16417910447761194,0.10405323653962492,0.3157894736842105,0.2857142857142857,0.11538461538461539,0.18110696642806742,0.265625
"class Solution:
    def minSwaps(self, grid: List[List[int]]) -> int:
        A = [sum(int(x == 0) for x in accumulate(row[::-1])) for row in grid]
        n = len(grid)

        res = 0
        for i in range(n):
            for j in range(i, n):
                if A[j] >= n - 1 - i:
                    A = A[:i] + A[j:j+1] + A[i:j] + A[j+1:]
                    res += j - i
                    break
            else:
                return -1
        
        return res",Medium,0.19402985074626866,0.11796733212341198,0.3157894736842105,0.2857142857142857,0.19230769230769232,0.16314547837483617,0.328125
"class Solution:
    def maxSum(self, nums1: List[int], nums2: List[int]) -> int:
        i = j = score1 = score2 = maxScore = 0
        m, n = len(nums1), len(nums2)
        MOD = 10 ** 9 + 7
        
        while i < m and j < n:
            if nums1[i] < nums2[j]:
                score1 += nums1[i]
                i += 1
            elif nums1[i] > nums2[j]:
                score2 += nums2[j]
                j += 1
            else:
                maxScore += nums1[i] + max(score1, score2)
                maxScore %= MOD
                score1 = score2 = 0
                i += 1
                j += 1
        
        while i < m:
            score1 += nums1[i]
            i += 1
        while j < n:
            score2 += nums2[j]
            j += 1
        
        maxScore += max(score1, score2)
        return maxScore % MOD",Low,0.3880597014925373,0.22867513611615245,0.47368421052631576,0.2857142857142857,0.19230769230769232,0.14092866504399928,0.625
"class Solution:
    def findKthPositive(self, arr: List[int], k: int) -> int:
        check = [True]*2001
        for e in arr:
            check[e] = False
        ind = 1
        for i in range(k):
            while check[ind]==False:
                ind+=1
            ind+=1
        return ind-1",High,0.11940298507462686,0.06442831215970962,0.3684210526315789,0.2857142857142857,0.11538461538461539,0.1386369593709043,0.203125
"class Solution:
    def canConvertString(self, s: str, t: str, k: int) -> bool:
        if len(s)!=len(t):return False
        
        lookup=collections.defaultdict(int)
        for i in range(len(s)):
            if s[i]!=t[i]:
                char = ord(t[i])-ord(s[i])
                if char<0:char+=26
                lookup[char] += 1        
        
        keys = sorted(lookup.keys())
        for key in keys:
            temp=key
            if key<k:
                lookup[key]-=1
                while lookup[key]:
                    temp+=26
                    if temp>k:break
                    if temp<=k:
                        lookup[key]-=1
            if temp>k or key>k:return False
        return True",Low,0.29850746268656714,0.19479733817301875,0.5789473684210527,0.42857142857142855,0.38461538461538464,0.18250923388538068,0.5
"class Solution:
    def minInsertions(self, s: str) -> int:
        stack = []
        ret = 0
        for c in s:
            if c == '(':
                if stack and not stack[- 1]:
                    ret += 1
                    stack.pop()
                stack.append(1)
            else:
                if not stack:
                    ret += 1
                    stack.append(1)
                if stack[- 1]:
                    stack[- 1] -= 1
                else:
                    stack.pop()
        while stack:
            ret += 1 + stack.pop()
        return ret",Medium,0.26865671641791045,0.1512401693889897,0.5263157894736842,0.42857142857142855,0.23076923076923078,0.1306159895150721,0.265625
"class Solution:
    def longestAwesome(self, s: str) -> int:
        ans = prefix = 0
        seen = {0: -1}
        for i, c in enumerate(s):
            prefix ^= 1 << int(c) #toggle bit 
            ans = max(ans, i - seen.get(prefix, inf))
            for k in range(10): 
                x = prefix ^ (1 << k) #toggle kth bit 
                ans = max(ans, i - seen.get(x, inf))
            seen.setdefault(prefix, i)
        return ans",Medium,0.13432835820895522,0.10768300060496068,0.3157894736842105,0.2857142857142857,0.07692307692307693,0.27608721553675686,0.3125
"class Solution:
    def findKthBit(self, n: int, k: int) -> str:
        '''
        length pattern:
            1-1
            2-2*1+1=3=2**2-1
            3-2*3+1=7=2**3-1
            4-2*7+1=15=16-1=2**4-1
            n-2**n-1
        k-th bit:
            k<2**(n-1)
        '''
        def helper(n,k):
            if n==1:
                return 0
            elif k==2**(n-1):
                return 1
            elif k<2**(n-1):
                return helper(n-1,k)
            else:
                return 1-helper(n-1,2**(n-1)-(k-2**(n-1)))
        return str(helper(n,k))",Medium,0.2835820895522388,0.15063520871143377,0.15789473684210525,0.2857142857142857,0.11538461538461539,0.1106908818573301,0.4375
"class Solution:
    def maxNonOverlapping(self, nums: List[int], target: int) -> int:
        
        moddict = {}
        moddict[0] = 0
        
        res = 0  # value to be returned
        
        cnt = 1
        s = 0 
        
        for num in nums:
            s += num
            if s-target in moddict:
                res += 1
                moddict = {}
            moddict[s] = cnt
            
            cnt += 1
        return res",High,0.2537313432835821,0.11131276467029642,0.3157894736842105,0.2857142857142857,0.07692307692307693,0.05835690142788163,0.21875
"class Solution:
    def minCost(self, n: int, cuts: List[int]) -> int:
        
        # Function to make cut
        def makeCut(start, end, t=dict()):
            
            # Make key
            key = (start, end)
            
            # If key doesn't exist
            if key not in t:
            
                # Init
                currMin = float(""inf"")

                # For all cuts
                for cut in cuts:

                    # If cuts exist between the start and end, it's a valid cut.
                    if start < cut < end:

                        # Get the current cost of the cut 
                        cost = end - start

                        # Update currMin
                        currMin = min(currMin, cost + makeCut(start, cut, t) + makeCut(cut, end, t))

                # Update the currenty key, if nothing is processed, the value is 0
                t[key] = currMin if currMin != float(""inf"") else 0
            
            # return the current key
            return t[key]
        
        return makeCut(0,n)",Medium,0.4626865671641791,0.29794313369630976,0.2631578947368421,0.2857142857142857,0.3076923076923077,0.1727868461813416,0.421875
"class Solution:
    def threeConsecutiveOdds(self, arr: List[int]) -> bool:
        return any(a % 2 == b % 2 == c % 2 == 1 for a, b, c in zip(arr, arr[1:], arr[2:]))",Low,0.0,0.024198427102238355,0.2631578947368421,0.14285714285714285,0.038461538461538464,0.8484927916120579,0.234375
"class Solution:
    def minOperations(self, n: int) -> int:
        k=[]
        val = [j for j in range(n)]
        arr = list(map(lambda i:((2*i)+1),val))
        avg = int((sum(arr))/n)
        for s in arr:
            if s<avg:                
                k.append(avg-s) 
        return(sum(k))",High,0.1044776119402985,0.06594071385359952,0.3157894736842105,0.2857142857142857,0.11538461538461539,0.19047619047619052,0.140625
"class Solution:
    def maxDistance(self, A, n):
        A.sort()
        L    = len(A)
        lo   = 1
        hi   = (A[-1]-A[0])//(n-1)
        best = 1
        n   -= 1
        def valid(mid):
            prev = A[0]
            i    = 0
            for j in range(n):
                d = prev + mid
                while i<L and A[i]<d:
                    i += 1
                if i==L:
                    return False
                prev = A[i]
            return True
        
        while lo<=hi:
            mid = (lo+hi) >> 1
            if valid(mid):
                best = mid
                lo   = mid + 1
            else:
                hi = mid - 1
        
        return best",Medium,0.3880597014925373,0.18632788868723532,0.3684210526315789,0.2857142857142857,0.19230769230769232,0.0740872495787306,0.453125
"class Solution:
    def minDays(self, n: int) -> int:
        memo = dict()
        def minimumDays(n):
            if n in memo:
                return memo[n]
            
            if n == 1:
                return 1
            if n== 2 or n == 3:
                return 2
            
            memo[n] = min(n%2+minimumDays(n//2)+1, n%3+minimumDays(n//3)+1)
            
            return memo[n]
        
        return minimumDays(n)",High,0.208955223880597,0.1088929219600726,0.15789473684210525,0.2857142857142857,0.11538461538461539,0.11156618610747052,0.25
"class Solution:
    def thousandSeparator(self, n: int) -> str:
        n=str(n)
        res=""""
        if len(str(n)) <4:
            return str(n)
        count=0
        for i in range(len(n)-1,-1,-1):

            if count<3:
                res+=str(n[i])
                count+=1
            if count==3 and i!=0:
                res+="".""
                
                count=0
        return str(res[::-1])",High,0.208955223880597,0.09951603145795523,0.3684210526315789,0.2857142857142857,0.15384615384615385,0.0856651376146789,0.328125
"class Solution:
    def findSmallestSetOfVertices(self, n: int, edges: List[List[int]]) -> List[int]:
        d = {}
        ans = []
        for x,y in edges:
            if y not in d:
                d[y] = [x]
            else:
                d[y].append(x)
        
        for x in range(n):
            if x not in d:
                ans.append(x)
        
        return ans",High,0.1791044776119403,0.08983666061705989,0.42105263157894735,0.2857142857142857,0.15384615384615385,0.10464332521999627,0.171875
"class Solution:
    def minOperations(self, nums: List[int]) -> int:
        return sum(bin(x).count(""1"") for x in nums) + len(bin(max(nums))) - 3",Low,0.0,0.018148820326678767,0.21052631578947367,0.14285714285714285,0.038461538461538464,0.7148099606815205,0.0
"class Solution:
    def containsCycle(self, grid: List[List[str]]) -> bool:
        sets_vals = defaultdict(set)
        for r, row in enumerate(grid):
            for c, v in enumerate(row):
                sets_vals[v].add((r, c))
        for _, set_val in sets_vals.items():
            while set_val:
                chain_len = 0
                start = set_val.pop()
                neighbours = {start}
                chain = {start: (chain_len, tuple())}
                while neighbours:
                    chain_len += 1
                    new_neighbours = set()
                    for r, c in neighbours:
                        for new_cell in [(r + 1, c), (r - 1, c), (r, c + 1),
                                         (r, c - 1)]:

                            if (new_cell in chain and
                                    new_cell != chain[(r, c)][1] and
                                    chain[new_cell][0] + chain_len > 3):
                                return True

                            if new_cell in set_val:
                                chain[new_cell] = (chain_len, (r, c))
                                new_neighbours.add(new_cell)
                                set_val.remove(new_cell)

                    neighbours = new_neighbours
        return False",Low,0.417910447761194,0.367816091954023,0.5263157894736842,0.5714285714285714,0.34615384615384615,0.3191087811271298,0.578125
"class Solution:
    def mostVisited(self, n: int, rounds: List[int]) -> List[int]:
        for i in range(len(rounds)-1):
            a, b = rounds[i],rounds[i+1]
            if a < b:
                for j in range(a+1,b):
                    rounds.append(j)
            else:
                for j in range(a+1,n+1):
                    rounds.append(j)
                for j in range(1,b):
                    rounds.append(j)
        m = 0
        v = []
        d = Counter(rounds)
        for i in d:
            if d[i] > m-1:
                v.append(i)
                m = d[i]
        return sorted(v)",Medium,0.2537313432835821,0.15910465819721717,0.5789473684210527,0.42857142857142855,0.2692307692307692,0.1695247292543285,0.34375
"class Solution:
    def maxCoins(self, piles: List[int]) -> int:
        if len(piles) == 0:
            return 0

        piles.sort()
        
        len_piles = len(piles)
        cnt = 0
        for i in range(len_piles - 2, len_piles //3 -1, -2):
            cnt += piles[i]
        return cnt",High,0.13432835820895522,0.06442831215970962,0.2631578947368421,0.14285714285714285,0.07692307692307693,0.1022995353270583,0.15625
"class Solution:
    def findLatestStep(self, arr: List[int], m: int) -> int:
        span = [0]*(len(arr)+2)
        freq = [0]*(len(arr)+1)
        ans = -1
        for i, x in enumerate(arr, 1): 
            freq[span[x-1]] -= 1
            freq[span[x+1]] -= 1
            span[x] = span[x-span[x-1]] = span[x+span[x+1]] = 1 + span[x-1] + span[x+1]
            freq[span[x]] += 1
            
            if freq[m]: ans = i
        return ans",Medium,0.14925373134328357,0.1088929219600726,0.3157894736842105,0.2857142857142857,0.07692307692307693,0.2357798165137614,0.25
"class Solution:
    def stoneGameV(self, stoneValue: List[int]) -> int:
        # prefix sum 
        prefix = [0]
        for x in stoneValue: prefix.append(prefix[-1] + x)
        
        @lru_cache(None)
        def fn(lo, hi):
            """"""Return the score of arranging values from lo (inclusive) to hi (exclusive). """"""
            if lo+1 == hi: return 0 
            val = 0
            for mid in range(lo+1, hi): 
                lower = prefix[mid] - prefix[lo]
                upper = prefix[hi] - prefix[mid]
                if lower < upper: val = max(val, lower + fn(lo, mid))
                elif lower > upper: val = max(val, upper + fn(mid, hi))
                else: val = max(val, lower + max(fn(lo, mid), fn(mid, hi)))
            return val 
                
        return fn(0, len(stoneValue))",Low,0.2537313432835821,0.22171808832425893,0.3157894736842105,0.2857142857142857,0.19230769230769232,0.315168655583914,0.46875
"class Solution:
    def containsPattern(self, arr: List[int], m: int, k: int) -> bool:
        i=0
        d=m
        if m >len(arr) or k >len(arr):
            return(False)
        while d < len(arr):    
            p=arr[i:d]
            count=1
            j,l=i+m,d+m
            while l<len(arr)+1:
                if arr[j:l]==p:
                    count+=1
                else:
                    break
                if count>=k:
                    return(True)
                    break
                j+=m
                l+=m
            i+=1
            d+=1
        return(False)",Medium,0.29850746268656714,0.1557773744706594,0.2631578947368421,0.42857142857142855,0.19230769230769232,0.10412248302156557,0.515625
"class Solution:
    
    @staticmethod
    def process(st, end, cnt_neg, arr):
        if st >= 0 and st <= end and end >= 0:
            if not (cnt_neg % 2):
                return end - st + 1
            first_neg_ind = st 
            last_neg_ind = end
            while(first_neg_ind <= end and arr[first_neg_ind] >= 0):
                first_neg_ind += 1
            while(last_neg_ind >= st and arr[last_neg_ind] >= 0):
                last_neg_ind -= 1
            print((st, end, first_neg_ind, last_neg_ind))
            return max(last_neg_ind - st, end - first_neg_ind)
            
        return 0
    
    def getMaxLen(self, nums: List[int]) -> int:
        prev = 0
        ans = 0
        cnt_neg = 0
        for i in range(len(nums)):
            if not nums[i]:
                ans = max(ans, Solution.process(prev, i-1, cnt_neg, nums))
                prev = i + 1
                cnt_neg = 0
            if nums[i] < 0:
                cnt_neg += 1
        ans = max(ans, Solution.process(prev, len(nums)-1, cnt_neg, nums))
        return ans",Low,0.417910447761194,0.2964307320024198,0.3157894736842105,0.2857142857142857,0.2692307692307692,0.2139449541284404,0.78125
"class Solution:
    def diagonalSum(self, mat: List[List[int]]) -> int:
        
        n = len(mat)
        
        diagonal_sum = 0
        
        for i in range(n):
            diagonal_sum += mat[i][i]
            
			# Before adding the element for the second diagonal, 
			# make sure we are not in the middle element
            if n - i != i + 1: 
                diagonal_sum += mat[i][-i - 1]
        
        return diagonal_sum",High,0.19402985074626866,0.10798548094373865,0.3157894736842105,0.14285714285714285,0.15384615384615385,0.13373525557011795,0.125
"class Solution:
    def numWays(self, s: str) -> int:
        n = len(s)
        mod = 10**9+7
        numOnes = [0]*n
        numOnes[0] = 1 if s[0] == '1' else 0
        
        for i, ch in enumerate(s[1:]):
            numOnes[i+1] += numOnes[i]
            if ch == '1':
                numOnes[i+1] += 1
            i += 1

        if numOnes[-1]%3 != 0:
            return 0
        elif numOnes[-1] == 0:
            return ((n - 1)*(n-2)%mod)//2
        else:
			# get the required number of ones in each partition
            val = numOnes[-1]//3
        
        multiples = [val*1, val*2] # values to be counted in 'numOnes' array
        
        res = 1
        for multiple in multiples:
            res = res*numOnes.count(multiple)%mod
        
        return res",Medium,0.373134328358209,0.2102238354506957,0.3684210526315789,0.2857142857142857,0.23076923076923078,0.12561526139507795,0.46875
"class Solution:
    def findLengthOfShortestSubarray(self, arr: List[int]) -> int:
        lo = next((i for i in range(len(arr)-1) if arr[i] > arr[i+1]), None)
        hi = next((i for i in reversed(range(1, len(arr))) if arr[i-1] > arr[i]), None)
        if lo is None: return 0 
        
        ll = bisect_right(arr, arr[hi], 0, lo+1)
        rr = bisect_left(arr, arr[lo], hi, len(arr))
        
        return min(hi - ll, rr - lo - 1)",Low,0.1044776119402985,0.1073805202661827,0.21052631578947367,0.14285714285714285,0.19230769230769232,0.39397116644823077,0.265625
